ID;MUN_OR;NOME_ORIGEM;HIERAR_CID;MUN_DEST;NOME_DESTINO;HIERAR_CID_D
26035042601904;2603504;Camocim de São Félix;5;2601904;Bezerros;5
26035042602308;2603504;Camocim de São Félix;5;2602308;Bonito;5
26035042612000;2603504;Camocim de São Félix;5;2612000;Sairé;5
26035042604502;2603504;Camocim de São Félix;5;2604502;Chã Grande;5
26035042606408;2603504;Camocim de São Félix;5;2606408;Gravatá;4A
26035042616407;2603504;Camocim de São Félix;5;2616407;Vitória de Santo Antão;3B
26035042612455;2603504;Camocim de São Félix;5;2612455;Santa Cruz;5
26036032611606;2603603;Camutanga;5;2611606;Recife;1C
26036032615300;2603603;Camutanga;5;2615300;Timbaúba;3B
26036032607653;2603603;Camutanga;5;2607653;Itambé;5
26036032605509;2603603;Camutanga;5;2605509;Ferreiros;5
26036032604007;2603603;Camutanga;5;2604007;Carpina;3B
26036032606200;2603603;Camutanga;5;2606200;Goiana;3B
26036032604106;2603603;Camutanga;5;2604106;Caruaru;2B
26037022606002;2603702;Canhotinho;5;2606002;Garanhuns;2C
26037022611606;2603702;Canhotinho;5;2611606;Recife;1C
26037022604106;2603702;Canhotinho;5;2604106;Caruaru;2B
26037022613206;2603702;Canhotinho;5;2613206;São João;5
26037022601003;2603702;Canhotinho;5;2601003;Angelim;5
26037022601706;2603702;Canhotinho;5;2601706;Belo Jardim;3B
26037022611507;2603702;Canhotinho;5;2611507;Quipapá;5
26038012606002;2603801;Capoeiras;5;2606002;Garanhuns;2C
26038012611606;2603801;Capoeiras;5;2611606;Recife;1C
26038012601201;2603801;Capoeiras;5;2601201;Arcoverde;3A
26038012604106;2603801;Capoeiras;5;2604106;Caruaru;2B
26038012613008;2603801;Capoeiras;5;2613008;São Bento do Una;5
26038012603207;2603801;Capoeiras;5;2603207;Caetés;5
26038012610806;2603801;Capoeiras;5;2610806;Pedra;5
26038012616001;2603801;Capoeiras;5;2616001;Venturosa;5
26038012608255;2603801;Capoeiras;5;2608255;Jucati;5
26038012610905;2603801;Capoeiras;5;2610905;Pesqueira;4A
26039002611606;2603900;Carnaíba;5;2611606;Recife;1C
26039002600104;2603900;Carnaíba;5;2600104;Afogados da Ingazeira;3B
26039002613909;2603900;Carnaíba;5;2613909;Serra Talhada;3A
26039002604106;2603900;Carnaíba;5;2604106;Caruaru;2B
26039002605608;2603900;Carnaíba;5;2605608;Flores;5
26039002601201;2603900;Carnaíba;5;2601201;Arcoverde;3A
26039002603405;2603900;Carnaíba;5;2603405;Calumbi;5
26039002615706;2603900;Carnaíba;5;2615706;Triunfo;5
26039002612505;2603900;Carnaíba;5;2612505;Santa Cruz do Capibaribe;3B
26039002615409;2603900;Carnaíba;5;2615409;Toritama;5
26039002611533;2603900;Carnaíba;5;2611533;Quixaba;5
26039002614600;2603900;Carnaíba;5;2614600;Tabira;4B
26039262613909;2603926;Carnaubeira da Penha;5;2613909;Serra Talhada;3A
26039262609303;2603926;Carnaubeira da Penha;5;2609303;Mirandiba;5
26039262611606;2603926;Carnaubeira da Penha;5;2611606;Recife;1C
26039262605707;2603926;Carnaubeira da Penha;5;2605707;Floresta;4B
26039262612208;2603926;Carnaubeira da Penha;5;2612208;Salgueiro;3B
26039262611101;2603926;Carnaubeira da Penha;5;2611101;Petrolina;2C
26039262604106;2603926;Carnaubeira da Penha;5;2604106;Caruaru;2B
26039262613503;2603926;Carnaubeira da Penha;5;2613503;São José do Belmonte;5
26040072611606;2604007;Carpina;3B;2611606;Recife;1C
26040072608909;2604007;Carpina;3B;2608909;Limoeiro;3B
26040072613701;2604007;Carpina;3B;2613701;São Lourenço da Mata;1C
26040072610608;2604007;Carpina;3B;2610608;Paudalho;1C
26040072604106;2604007;Carpina;3B;2604106;Caruaru;2B
26040072603454;2604007;Carpina;3B;2603454;Camaragibe;1C
26040072609501;2604007;Carpina;3B;2609501;Nazaré da Mata;5
26040072608453;2604007;Carpina;3B;2608453;Lagoa do Carro;5
26040072616407;2604007;Carpina;3B;2616407;Vitória de Santo Antão;3B
26040072615300;2604007;Carpina;3B;2615300;Timbaúba;3B
26040072615508;2604007;Carpina;3B;2615508;Tracunhaém;5
26040072616308;2604007;Carpina;3B;2616308;Vicência;5
26041552614501;2604155;Casinhas;5;2614501;Surubim;3B
26041552611606;2604155;Casinhas;5;2611606;Recife;1C
26041552604106;2604155;Casinhas;5;2604106;Caruaru;2B
26041552604007;2604155;Casinhas;5;2604007;Carpina;3B
26041552608909;2604155;Casinhas;5;2608909;Limoeiro;3B
26041552615409;2604155;Casinhas;5;2615409;Toritama;5
26041552609709;2604155;Casinhas;5;2609709;Orobó;5
26041552612505;2604155;Casinhas;5;2612505;Santa Cruz do Capibaribe;3B
26042052611606;2604205;Catende;5;2611606;Recife;1C
26042052604106;2604205;Catende;5;2604106;Caruaru;2B
26042052610004;2604205;Catende;5;2610004;Palmares;3B
26042052601508;2604205;Catende;5;2601508;Belém de Maria;5
26042052615409;2604205;Catende;5;2615409;Toritama;5
26042052600302;2604205;Catende;5;2600302;Agrestina;5
26042052602308;2604205;Catende;5;2602308;Bonito;5
26042052616407;2604205;Catende;5;2616407;Vitória de Santo Antão;3B
26042052600401;2604205;Catende;5;2600401;Água Preta;5
26042052606002;2604205;Catende;5;2606002;Garanhuns;2C
26042052612505;2604205;Catende;5;2612505;Santa Cruz do Capibaribe;3B
26043042612208;2604304;Cedro;5;2612208;Salgueiro;3B
26043042611606;2604304;Cedro;5;2611606;Recife;1C
26043042611101;2604304;Cedro;5;2611101;Petrolina;2C
26043042604106;2604304;Cedro;5;2604106;Caruaru;2B
26044032616407;2604403;Chã de Alegria;5;2616407;Vitória de Santo Antão;3B
26044032611606;2604403;Chã de Alegria;5;2611606;Recife;1C
26044032604007;2604403;Chã de Alegria;5;2604007;Carpina;3B
26044032606101;2604403;Chã de Alegria;5;2606101;Glória do Goitá;5
26044032608909;2604403;Chã de Alegria;5;2608909;Limoeiro;3B
26044032604106;2604403;Chã de Alegria;5;2604106;Caruaru;2B
26044032610608;2604403;Chã de Alegria;5;2610608;Paudalho;1C
26044032613701;2604403;Chã de Alegria;5;2613701;São Lourenço da Mata;1C
26044032609501;2604403;Chã de Alegria;5;2609501;Nazaré da Mata;5
26044032603454;2604403;Chã de Alegria;5;2603454;Camaragibe;1C
26044032609402;2604403;Chã de Alegria;5;2609402;Moreno;1C
26045022611606;2604502;Chã Grande;5;2611606;Recife;1C
26045022616407;2604502;Chã Grande;5;2616407;Vitória de Santo Antão;3B
26045022604106;2604502;Chã Grande;5;2604106;Caruaru;2B
26045022606408;2604502;Chã Grande;5;2606408;Gravatá;4A
26045022601904;2604502;Chã Grande;5;2601904;Bezerros;5
26045022609402;2604502;Chã Grande;5;2609402;Moreno;1C
26045022611309;2604502;Chã Grande;5;2611309;Pombos;5
26046012606200;2604601;Condado;5;2606200;Goiana;3B
26046012611606;2604601;Condado;5;2611606;Recife;1C
26046012615300;2604601;Condado;5;2615300;Timbaúba;3B
26046012604007;2604601;Condado;5;2604007;Carpina;3B
26046012600708;2604601;Condado;5;2600708;Aliança;5
26046012609501;2604601;Condado;5;2609501;Nazaré da Mata;5
26046012607802;2604601;Condado;5;2607802;Itaquitinga;5
26046012610707;2604601;Condado;5;2610707;Paulista;1C
26047002606002;2604700;Correntes;5;2606002;Garanhuns;2C
26047002611606;2604700;Correntes;5;2611606;Recife;1C
26047002604106;2604700;Correntes;5;2604106;Caruaru;2B
26048092611606;2604809;Cortês;5;2611606;Recife;1C
26048092604106;2604809;Cortês;5;2604106;Caruaru;2B
26048092610004;2604809;Cortês;5;2610004;Palmares;3B
26048092611804;2604809;Cortês;5;2611804;Ribeirão;5
26048092605202;2604809;Cortês;5;2605202;Escada;3B
26048092601300;2604809;Cortês;5;2601300;Barra de Guabiraba;5
26048092602308;2604809;Cortês;5;2602308;Bonito;5
26048092603504;2604809;Cortês;5;2603504;Camocim de São Félix;5
26048092602902;2604809;Cortês;5;2602902;Cabo de Santo Agostinho;1C
26049082604106;2604908;Cumaru;5;2604106;Caruaru;2B
26049082611606;2604908;Cumaru;5;2611606;Recife;1C
26049082608909;2604908;Cumaru;5;2608909;Limoeiro;3B
26049082610509;2604908;Cumaru;5;2610509;Passira;5
26049082616407;2604908;Cumaru;5;2616407;Vitória de Santo Antão;3B
26049082604007;2604908;Cumaru;5;2604007;Carpina;3B
26049082608453;2604908;Cumaru;5;2608453;Lagoa do Carro;5
26049082610608;2604908;Cumaru;5;2610608;Paudalho;1C
26049082613701;2604908;Cumaru;5;2613701;São Lourenço da Mata;1C
26049082615409;2604908;Cumaru;5;2615409;Toritama;5
26049082609501;2604908;Cumaru;5;2609501;Nazaré da Mata;5
26049082611705;2604908;Cumaru;5;2611705;Riacho das Almas;5
26049082612505;2604908;Cumaru;5;2612505;Santa Cruz do Capibaribe;3B
26049082606002;2604908;Cumaru;5;2606002;Garanhuns;2C
26050042604106;2605004;Cupira;5;2604106;Caruaru;2B
26050042611606;2605004;Cupira;5;2611606;Recife;1C
26050042600302;2605004;Cupira;5;2600302;Agrestina;5
26050042610202;2605004;Cupira;5;2610202;Panelas;5
26050042610004;2605004;Cupira;5;2610004;Palmares;3B
26050042608701;2605004;Cupira;5;2608701;Lagoa dos Gatos;5
26050042606002;2605004;Cupira;5;2606002;Garanhuns;2C
26050042613305;2605004;Cupira;5;2613305;São Joaquim do Monte;5
26050042601508;2605004;Cupira;5;2601508;Belém de Maria;5
26050042604205;2605004;Cupira;5;2604205;Catende;5
26051032611606;2605103;Custódia;5;2611606;Recife;1C
26051032601201;2605103;Custódia;5;2601201;Arcoverde;3A
26051032613909;2605103;Custódia;5;2613909;Serra Talhada;3A
26051032604106;2605103;Custódia;5;2604106;Caruaru;2B
26051032615706;2605103;Custódia;5;2615706;Triunfo;5
26051032614105;2605103;Custódia;5;2614105;Sertânia;5
26051032612208;2605103;Custódia;5;2612208;Salgueiro;3B
26051522611101;2605152;Dormentes;5;2611101;Petrolina;2C
26051522611606;2605152;Dormentes;5;2611606;Recife;1C
26051522600203;2605152;Dormentes;5;2600203;Afrânio;5
26051522612554;2605152;Dormentes;5;2612554;Santa Filomena;5
26051522604106;2605152;Dormentes;5;2604106;Caruaru;2B
26051522609907;2605152;Dormentes;5;2609907;Ouricuri;3A
26051522601607;2605152;Dormentes;5;2601607;Belém do São Francisco;5
26052022611606;2605202;Escada;3B;2611606;Recife;1C
26052022602902;2605202;Escada;3B;2602902;Cabo de Santo Agostinho;1C
26052022616407;2605202;Escada;3B;2616407;Vitória de Santo Antão;3B
26052022607901;2605202;Escada;3B;2607901;Jaboatão dos Guararapes;1C
26052022610004;2605202;Escada;3B;2610004;Palmares;3B
26052022611804;2605202;Escada;3B;2611804;Ribeirão;5
26052022605905;2605202;Escada;3B;2605905;Gameleira;5
26052022604106;2605202;Escada;3B;2604106;Caruaru;2B
26052022612455;2605202;Escada;3B;2612455;Santa Cruz;5
26053012611606;2605301;Exu;5;2611606;Recife;1C
26053012609907;2605301;Exu;5;2609907;Ouricuri;3A
26053012601102;2605301;Exu;5;2601102;Araripina;3B
26053012612208;2605301;Exu;5;2612208;Salgueiro;3B
26053012602001;2605301;Exu;5;2602001;Bodocó;5
26053012611101;2605301;Exu;5;2611101;Petrolina;2C
26053012608750;2605301;Exu;5;2608750;Lagoa Grande;5
26053012615607;2605301;Exu;5;2615607;Trindade;5
26054002608909;2605400;Feira Nova;5;2608909;Limoeiro;3B
26054002611606;2605400;Feira Nova;5;2611606;Recife;1C
26054002616407;2605400;Feira Nova;5;2616407;Vitória de Santo Antão;3B
26054002604007;2605400;Feira Nova;5;2604007;Carpina;3B
26054002604106;2605400;Feira Nova;5;2604106;Caruaru;2B
26054002613701;2605400;Feira Nova;5;2613701;São Lourenço da Mata;1C
26054002608503;2605400;Feira Nova;5;2608503;Lagoa de Itaenga;5
26054002606101;2605400;Feira Nova;5;2606101;Glória do Goitá;5
26054002609501;2605400;Feira Nova;5;2609501;Nazaré da Mata;5
26054002607901;2605400;Feira Nova;5;2607901;Jaboatão dos Guararapes;1C
26054002609402;2605400;Feira Nova;5;2609402;Moreno;1C
26054002612455;2605400;Feira Nova;5;2612455;Santa Cruz;5
26054592611606;2605459;Fernando de Noronha;5;2611606;Recife;1C
26055092611606;2605509;Ferreiros;5;2611606;Recife;1C
26055092615300;2605509;Ferreiros;5;2615300;Timbaúba;3B
26055092607653;2605509;Ferreiros;5;2607653;Itambé;5
26055092603603;2605509;Ferreiros;5;2603603;Camutanga;5
26055092604007;2605509;Ferreiros;5;2604007;Carpina;3B
26055092606200;2605509;Ferreiros;5;2606200;Goiana;3B
26055092609501;2605509;Ferreiros;5;2609501;Nazaré da Mata;5
26056082613909;2605608;Flores;5;2613909;Serra Talhada;3A
26056082611606;2605608;Flores;5;2611606;Recife;1C
26056082600104;2605608;Flores;5;2600104;Afogados da Ingazeira;3B
26056082615706;2605608;Flores;5;2615706;Triunfo;5
26056082603405;2605608;Flores;5;2603405;Calumbi;5
26056082603900;2605608;Flores;5;2603900;Carnaíba;5
26056082605103;2605608;Flores;5;2605103;Custódia;5
26057072613909;2605707;Floresta;4B;2613909;Serra Talhada;3A
26057072611606;2605707;Floresta;4B;2611606;Recife;1C
26057072611002;2605707;Floresta;4B;2611002;Petrolândia;4B
26057072604106;2605707;Floresta;4B;2604106;Caruaru;2B
26057072612208;2605707;Floresta;4B;2612208;Salgueiro;3B
26057072601607;2605707;Floresta;4B;2601607;Belém do São Francisco;5
26057072611101;2605707;Floresta;4B;2611101;Petrolina;2C
26057072608057;2605707;Floresta;4B;2608057;Jatobá;5
26057072607406;2605707;Floresta;4B;2607406;Itacuruba;5
26057072612505;2605707;Floresta;4B;2612505;Santa Cruz do Capibaribe;3B
26057072600104;2605707;Floresta;4B;2600104;Afogados da Ingazeira;3B
26057072601201;2605707;Floresta;4B;2601201;Arcoverde;3A
26058062604106;2605806;Frei Miguelinho;5;2604106;Caruaru;2B
26058062611606;2605806;Frei Miguelinho;5;2611606;Recife;1C
26058062614501;2605806;Frei Miguelinho;5;2614501;Surubim;3B
26058062615409;2605806;Frei Miguelinho;5;2615409;Toritama;5
26058062616209;2605806;Frei Miguelinho;5;2616209;Vertentes;5
26058062608909;2605806;Frei Miguelinho;5;2608909;Limoeiro;3B
26058062612505;2605806;Frei Miguelinho;5;2612505;Santa Cruz do Capibaribe;3B
26059052611606;2605905;Gameleira;5;2611606;Recife;1C
26059052610004;2605905;Gameleira;5;2610004;Palmares;3B
26059052611804;2605905;Gameleira;5;2611804;Ribeirão;5
26059052602902;2605905;Gameleira;5;2602902;Cabo de Santo Agostinho;1C
26059052605202;2605905;Gameleira;5;2605202;Escada;3B
26059052607901;2605905;Gameleira;5;2607901;Jaboatão dos Guararapes;1C
26059052616407;2605905;Gameleira;5;2616407;Vitória de Santo Antão;3B
26059052604106;2605905;Gameleira;5;2604106;Caruaru;2B
26059052613701;2605905;Gameleira;5;2613701;São Lourenço da Mata;1C
26059052615409;2605905;Gameleira;5;2615409;Toritama;5
26060022611606;2606002;Garanhuns;2C;2611606;Recife;1C
26060022604106;2606002;Garanhuns;2C;2604106;Caruaru;2B
26060022608800;2606002;Garanhuns;2C;2608800;Lajedo;4B
26060022613206;2606002;Garanhuns;2C;2613206;São João;5
26060022606408;2606002;Garanhuns;2C;2606408;Gravatá;4A
26060022601003;2606002;Garanhuns;2C;2601003;Angelim;5
26060022608305;2606002;Garanhuns;2C;2608305;Jupi;5
26060022602407;2606002;Garanhuns;2C;2602407;Brejão;5
26060022615409;2606002;Garanhuns;2C;2615409;Toritama;5
26060022601904;2606002;Garanhuns;2C;2601904;Bezerros;5
26060022601201;2606002;Garanhuns;2C;2601201;Arcoverde;3A
26060022612455;2606002;Garanhuns;2C;2612455;Santa Cruz;5
26060022601706;2606002;Garanhuns;2C;2601706;Belo Jardim;3B
26061012616407;2606101;Glória do Goitá;5;2616407;Vitória de Santo Antão;3B
26061012611606;2606101;Glória do Goitá;5;2611606;Recife;1C
26061012608909;2606101;Glória do Goitá;5;2608909;Limoeiro;3B
26061012604007;2606101;Glória do Goitá;5;2604007;Carpina;3B
26061012613701;2606101;Glória do Goitá;5;2613701;São Lourenço da Mata;1C
26061012604106;2606101;Glória do Goitá;5;2604106;Caruaru;2B
26061012605400;2606101;Glória do Goitá;5;2605400;Feira Nova;5
26061012609402;2606101;Glória do Goitá;5;2609402;Moreno;1C
26061012607901;2606101;Glória do Goitá;5;2607901;Jaboatão dos Guararapes;1C
26061012601904;2606101;Glória do Goitá;5;2601904;Bezerros;5
26062002611606;2606200;Goiana;3B;2611606;Recife;1C
26062002604601;2606200;Goiana;3B;2604601;Condado;5
26062002600708;2606200;Goiana;3B;2600708;Aliança;5
26062002607802;2606200;Goiana;3B;2607802;Itaquitinga;5
26062002606804;2606200;Goiana;3B;2606804;Igarassu;1C
26062002610707;2606200;Goiana;3B;2610707;Paulista;1C
26062002615300;2606200;Goiana;3B;2615300;Timbaúba;3B
26063092601102;2606309;Granito;5;2601102;Araripina;3B
26063092611606;2606309;Granito;5;2611606;Recife;1C
26063092609907;2606309;Granito;5;2609907;Ouricuri;3A
26063092605301;2606309;Granito;5;2605301;Exu;5
26063092612208;2606309;Granito;5;2612208;Salgueiro;3B
26063092602001;2606309;Granito;5;2602001;Bodocó;5
26063092614303;2606309;Granito;5;2614303;Moreilândia;5
26063092614006;2606309;Granito;5;2614006;Serrita;5
26063092611101;2606309;Granito;5;2611101;Petrolina;2C
26064082604106;2606408;Gravatá;4A;2604106;Caruaru;2B
26064082611606;2606408;Gravatá;4A;2611606;Recife;1C
26064082616407;2606408;Gravatá;4A;2616407;Vitória de Santo Antão;3B
26064082604502;2606408;Gravatá;4A;2604502;Chã Grande;5
26064082601904;2606408;Gravatá;4A;2601904;Bezerros;5
26064082612505;2606408;Gravatá;4A;2612505;Santa Cruz do Capibaribe;3B
26065072606002;2606507;Iati;5;2606002;Garanhuns;2C
26065072611606;2606507;Iati;5;2611606;Recife;1C
26065072604106;2606507;Iati;5;2604106;Caruaru;2B
26065072600500;2606507;Iati;5;2600500;Águas Belas;5
26065072601201;2606507;Iati;5;2601201;Arcoverde;3A
26066062601201;2606606;Ibimirim;5;2601201;Arcoverde;3A
26066062611606;2606606;Ibimirim;5;2611606;Recife;1C
26066062604106;2606606;Ibimirim;5;2604106;Caruaru;2B
26066062607000;2606606;Ibimirim;5;2607000;Inajá;5
26066062605707;2606606;Ibimirim;5;2605707;Floresta;4B
26066062611101;2606606;Ibimirim;5;2611101;Petrolina;2C
26066062613909;2606606;Ibimirim;5;2613909;Serra Talhada;3A
26066062611002;2606606;Ibimirim;5;2611002;Petrolândia;4B
26066062614808;2606606;Ibimirim;5;2614808;Tacaratu;5
26066062601607;2606606;Ibimirim;5;2601607;Belém do São Francisco;5
26066062606002;2606606;Ibimirim;5;2606002;Garanhuns;2C
26067052604106;2606705;Ibirajuba;5;2604106;Caruaru;2B
26067052608800;2606705;Ibirajuba;5;2608800;Lajedo;4B
26067052611606;2606705;Ibirajuba;5;2611606;Recife;1C
26067052606002;2606705;Ibirajuba;5;2606002;Garanhuns;2C
26067052600807;2606705;Ibirajuba;5;2600807;Altinho;5
26067052601706;2606705;Ibirajuba;5;2601706;Belo Jardim;3B
26067052600302;2606705;Ibirajuba;5;2600302;Agrestina;5
26067052605004;2606705;Ibirajuba;5;2605004;Cupira;5
26067052608404;2606705;Ibirajuba;5;2608404;Jurema;5
26067052610202;2606705;Ibirajuba;5;2610202;Panelas;5
26068042611606;2606804;Igarassu;1C;2611606;Recife;1C
26068042600054;2606804;Igarassu;1C;2600054;Abreu e Lima;1C
26068042610707;2606804;Igarassu;1C;2610707;Paulista;1C
26068042609600;2606804;Igarassu;1C;2609600;Olinda;1C
26068042606200;2606804;Igarassu;1C;2606200;Goiana;3B
26068042607752;2606804;Igarassu;1C;2607752;Itapissuma;1C
26068042613701;2606804;Igarassu;1C;2613701;São Lourenço da Mata;1C
26069032600104;2606903;Iguaracy;5;2600104;Afogados da Ingazeira;3B
26069032611606;2606903;Iguaracy;5;2611606;Recife;1C
26069032613909;2606903;Iguaracy;5;2613909;Serra Talhada;3A
26069032601201;2606903;Iguaracy;5;2601201;Arcoverde;3A
26069032614105;2606903;Iguaracy;5;2614105;Sertânia;5
26069032604106;2606903;Iguaracy;5;2604106;Caruaru;2B
26069032607109;2606903;Iguaracy;5;2607109;Ingazeira;5
26069032614600;2606903;Iguaracy;5;2614600;Tabira;4B
26069032605103;2606903;Iguaracy;5;2605103;Custódia;5
26069032615904;2606903;Iguaracy;5;2615904;Tuparetama;5
26069032612505;2606903;Iguaracy;5;2612505;Santa Cruz do Capibaribe;3B
26069032616407;2606903;Iguaracy;5;2616407;Vitória de Santo Antão;3B
26069032613602;2606903;Iguaracy;5;2613602;São José do Egito;4B
26070002601201;2607000;Inajá;5;2601201;Arcoverde;3A
26070002611606;2607000;Inajá;5;2611606;Recife;1C
26070002611002;2607000;Inajá;5;2611002;Petrolândia;4B
26070002615805;2607000;Inajá;5;2615805;Tupanatinga;5
26070002606002;2607000;Inajá;5;2606002;Garanhuns;2C
26070002613909;2607000;Inajá;5;2613909;Serra Talhada;3A
26070002604106;2607000;Inajá;5;2604106;Caruaru;2B
26070002614808;2607000;Inajá;5;2614808;Tacaratu;5
26070002609154;2607000;Inajá;5;2609154;Manari;5
26071092600104;2607109;Ingazeira;5;2600104;Afogados da Ingazeira;3B
26071092611606;2607109;Ingazeira;5;2611606;Recife;1C
26071092614600;2607109;Ingazeira;5;2614600;Tabira;4B
26071092615904;2607109;Ingazeira;5;2615904;Tuparetama;5
26071092604106;2607109;Ingazeira;5;2604106;Caruaru;2B
26071092613909;2607109;Ingazeira;5;2613909;Serra Talhada;3A
26071092612505;2607109;Ingazeira;5;2612505;Santa Cruz do Capibaribe;3B
26071092615409;2607109;Ingazeira;5;2615409;Toritama;5
